Date,Text
2015-05-19,"ढुक्कसँग अाफ्नै घरभित्रै सुत्न मनमा के कुरा राख्नु पर्छ ??
सुझाव पाउँ न ।।।
#ह्याजीन्दगी"
2015-05-19,"बिदामा किन बेकार घर बस्नु भनेर 1,2 वटा  class गरेको लहरो तानदा पहरो झरेजसताे भो । #tight schedule..."
2015-05-19,"२ क्वाटर 
राेसलान र लगभग ५.५ रेक्टर काे हलाई उस्तै हुन्छ ।"
2015-05-19,Ujyaalo Online:गोरखाको लाप्राक गाविसमा अब बस्ती बसाल्न नमिल्ने http://t.co/hrLJnO2jYh
2015-05-19,@fantastic_fan जुले नि चिन्दैनस्? सारै फुच्चे भईस् त
2015-05-19,@PokheralSabina यति राम्री सुन्दरी देख्या नि थिएन देख्न नि नपरोस्
2015-05-19,@samirshreshtha तथास्तु✋🏼
2015-05-19,@BB0ka हो नि है ।।।हामी त फेरि टुइटर  बोईपरेम क्यार हैन।।।
2015-05-19,@san_kops म आफू पनि मामाघर मै हो!
2015-05-19,@INVISIBLE_alwz हामी नि त्यै गर्चम् । खाना खाने अनि यसो सिबिर भिजिट गर्ने । ;)
2015-05-19,"मोदी र प्रचन्ने एउटै ड्याङ का भेटीए !
आफै मपाई :-)"
2015-05-19,"क्षत विच्छेद भावनाहरुको सहारा तिमी
सपना,बिपनामा तिमी
मनको सुन्यतामा तिमी
सुनसान जिन्दगीको गोरेटोमा
एकमात्र गन्तव्य 
केवल तिमी नै तिमि !!"
2015-05-19,@ms_madhur किन ? ९ ५९ मा भुकम्प आउदै छ र ?
2015-05-19,"@SUJAN_51 @AdSl_twitte @kacharya51 @ramro_amrit 
DM मा गर्ने गफ नगर न यता
notification मा धमाका भयो"
2015-05-19,६ महिना पछि अफिस जादा रनभुल्लमा परियो!!😂😂😂😂😂😂😂
2015-05-19,@anupanthi7 अँ था भो अब त।। भोली खोज्न पर्ला रातो रोज ।।😂😂😜
2015-05-19,@mystical_guru  अब गुरु ले भनेसी त्यै गर्ने भैयो 😂😂😂
2015-05-19,"टि20 बिश्वकप छनौट,राहुल बि क जस्ता खेलाडी अटाएन्न भन्दा दुख लाग्यो!!छनौट कर्ताको जय होस #जय नेपाली क्रिकेट"
2015-05-19,"अाईच~~पानि पर्यो

शितल भयो 😉"
2015-05-19,@razu132 @PokheralSabina यो सायद भूकम्प को आभाष हुनु पर्छ।
2015-05-19,उज्यालो घर पनी लडेको हो र ;-? अरु कुन कुन संचारमाध्यमहरुमा कती क्षती हो ;-?
2015-05-19,राम्रो फिलिम सजेस्ट गर्नुस।। भोलि जेण्डर खोलेर ट्रान्सफर गर्दिम्ला 😂😂😂
2015-05-19,श्रृष्टीको बोल्ड अवतार  https://t.co/mJHZcjZbXe via @YouTube
2015-05-19,@Bicharikonati हो नी मर्ने औसधी देला भन्नी डर 😜@ikuumar
2015-05-19,"@iShzz @abck_maths @KakaBaa @ma_jujuman अतिरन्जित गर्नै नपर्नी छ, आफैमा अतिरन्जित कुरो हो यो ;-)"
2015-05-19,@mandipdevkota जमिन फाटेर खसेर मरिन्छ कि भनेर भाग्यो होला :D
2015-05-19,@kushal9845 लाइन छैन नि त
2015-05-19,"@aasthakofool  खित खित
पिएसी त खात्खुत्तै निक्लिन्च रे 😂😂😂"
2015-05-19,"@shshaligram  हैन मामा ...  हल्का गफ हान्देको, हामि जस्तालाई कल्ले हेर्नी होला नी त"
2015-05-19,@prateekxa23 नरूझ है चिसो लाग्छ फेरि ।।
2015-05-19,@razu132 हैट डर लाग्या हो
2015-05-19,सदै जि Tv बटारने मान्छे हरु अहिले max तर्फ आखा लगाउन थाले छ्न । यो देख्दा खुसी लाग्यो ।
2015-05-19,@SamirBhandari13 @hancy_prashant हा हा हा सेउसी नै छ यी हेन्सी
2015-05-19,मळाई भन्न आउदैन मळाई पोखन आउदैन मळाई कोर्न आउदैन भावनाका कुरा listing @narenlimbumusic
2015-05-19,"जिबन को एक अबस्मणिय क्षण 
http://t.co/lRmJ5j445n"
2015-05-19,@anita_sapk0ta  वातावरणको गर्मी  लेभन्दा मनभीत्रै तातो ले पोल्न  थालेको  छ्
2015-05-19,@bhimphoto बिस्तारै गर्नुस...हातमा फोका फुटलान फेरि
2015-05-19,@Jyoti_Nani ओ के ! मलाई पनि सिकाईदिनुस् है त 😊।
2015-05-19,@bichaari हामी मात्र ल्यङकुति गर्छौ जस्तो लाथ्यो हैन रछ ।।@ramsmahat
2015-05-19,@Binamra_ त्यसो हो राम्रो सोचाई ।
2015-05-19,@me_manuh  मनु ले भने पछी नमिल्ने कुरो हुदैन !!@pdlsudip
2015-05-19,@pearl_nepal बतासे नहान्ने कसम खाइ सके
2015-05-19,"@joyess99 खान्छु नि,तेता फेनको हावा खाउ"
2015-05-19,ह्या यो लाम्खुट्टेले गीदी गरि सक्यो भन्या !
2015-05-19,सृष्टिको चर्चा चली रहेको रहिछ  जतिसुकै .
